gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,clickX,clickY,clickHex
7314-4,1459886649893,36,closer,target,70,72,50,3,3,distr1,111,56,50,2,2,distr2,83,56,50,1,1,16,9,8,true,24.625450319448156,67.6578686965854,#BDDB24
7314-4,1459886672600,37,further,target,300,12,50,2,2,distr1,223,28,50,3,3,distr2,314,96,50,1,1,18,21,35,true,6.000000000000002,-10.392304845413264,#8F708F
7314-4,1459886683508,38,closer,target,98,54,50,2,1,distr2,156,41,50,3,3,distr1,75,24,50,1,2,15,18,17,true,-7.515347451843529,53.4744757120448,#6DC43B
7314-4,1459886714703,39,further,target,4,30,50,1,3,distr1,6,69,50,3,1,distr2,166,11,50,2,2,14,37,42,true,29.926921507794727,2.0926942123237593,#A65E59
7314-4,1459886724825,40,equal,target,83,7,50,2,1,distr1,288,49,50,3,3,distr2,153,73,50,1,2,46,28,60,true,0.8530854038360325,6.947823061489254,#828877
7314-4,1459886733738,41,further,target,133,33,50,1,1,distr2,222,34,50,3,2,distr1,97,10,50,2,3,15,45,35,true,-22.505945882062445,24.13467215343263,#55AA68
7314-4,1459886744813,42,equal,target,243,82,50,3,3,distr2,280,2,50,1,1,distr1,107,33,50,2,2,65,37,29,true,-37.22722097864285,-73.06253498344616,#2117E8
7314-4,1459886770176,43,equal,target,244,26,50,3,1,distr2,7,37,50,1,3,distr1,302,57,50,2,2,22,32,30,true,-11.39764981651602,-23.368645203778335,#635EA1
7314-4,1459886780433,44,equal,target,158,30,50,2,1,distr1,104,55,50,1,2,distr2,322,28,50,3,3,21,43,72,true,-27.81551563700362,11.238197802477368,#59A68A
7314-4,1459886810190,45,closer,distr1,108,6,50,3,3,distr2,126,26,50,1,2,target,161,8,50,2,1,5,18,16,false,-1.854101966249684,5.706339097770922,#7B8778
7314-4,1459886820631,46,further,target,49,64,50,3,2,distr2,196,76,50,1,3,distr1,34,86,50,2,1,19,53,52,true,41.987777855392466,48.30141313425741,#D1B32E
7314-4,1459886833626,47,equal,target,328,7,50,2,2,distr2,349,75,50,3,1,distr1,181,56,50,1,3,47,26,65,true,5.936336673094981,-3.709434849632435,#887780
7314-4,1459886848393,48,equal,target,15,91,50,3,3,distr1,213,58,50,1,2,distr2,53,61,50,2,1,49,44,60,true,87.89925019230522,23.552533104329388,#F4450B
7314-4,1459886866366,49,closer,target,325,28,50,3,1,distr2,342,72,50,1,3,distr1,340,57,50,2,2,12,16,5,true,22.936257240091763,-16.0601402178293,#A35C85
7314-4,1459886889186,50,closer,target,277,10,50,3,3,distr2,198,11,50,1,1,distr1,11,6,50,2,2,13,19,16,true,1.2186934340514768,-9.92546151641322,#82738C
4139-d,1459886116084,1,further,target,179,20,50,3,3,distr2,222,29,50,1,2,distr1,61,12,50,2,1,18,25,36,true,-19.996953903127825,0.34904812874566876,#669998
4139-d,1459886150426,2,further,target,322,74,50,3,1,distr1,338,32,50,2,2,distr2,244,93,50,1,3,13,31,32,true,58.31279576689743,-45.55894917409871,#DE2199
4139-d,1459886286894,3,closer,target,153,99,50,1,1,distr1,162,93,50,3,3,distr2,133,60,50,2,2,7,11,14,true,-88.20964589464842,44.94505947421514,#01FE8C
4139-d,1459886300788,4,further,target,141,8,50,2,2,distr1,178,36,50,1,1,distr2,358,54,50,3,3,17,41,56,true,-6.217167691655767,5.034563128398699,#758A7C
4139-d,1459886310311,5,equal,target,341,94,50,2,2,distr2,245,68,50,3,3,distr1,36,35,50,1,1,37,42,60,true,88.87874610633578,-30.60340651897273,#F70854
4139-d,1459886320126,6,equal,target,291,66,50,3,1,distr2,217,56,50,2,3,distr1,105,67,50,1,2,100,29,65,true,23.652284669989825,-61.616308148815314,#BA2BD4
4139-d,1459886365191,7,further,target,169,13,50,3,2,distr1,131,25,50,1,3,distr2,54,85,50,2,1,16,38,33,true,-12.761153384819632,2.4805169398950846,#6F908A
4139-d,1459886376369,8,equal,target,241,74,50,3,3,distr2,296,64,50,2,1,distr1,354,5,50,1,2,37,24,29,true,-35.87591189822893,-64.72185832831529,#2421DE
4139-d,1459886389358,9,equal,target,11,41,50,2,1,distr2,247,57,50,1,2,distr1,171,68,50,3,3,58,42,59,true,40.24671452135422,7.823168810438337,#B45E4B
4139-d,1459886443847,10,further,target,117,20,50,2,2,distr1,152,31,50,1,1,distr2,315,28,50,3,3,8,57,44,true,-9.079809994790935,17.820130483767358,#699966
4139-d,1459886454584,11,equal,target,65,94,50,2,1,distr1,198,2,50,3,3,distr2,279,90,50,1,2,43,98,24,true,39.72611660362575,85.1929319814451,#E3F708
4139-d,1459886489576,12,closer,target,40,36,50,1,2,distr2,37,53,50,2,3,distr1,30,10,50,3,1,15,6,19,true,27.577599952283208,23.140353948715415,#AD8F52
4139-d,1459886518586,13,further,target,42,62,50,2,2,distr2,328,40,50,3,3,distr1,38,24,50,1,1,15,54,39,true,46.074979179598444,41.48609759424921,#CF9F30
4139-d,1459886576241,14,closer,target,149,91,50,3,1,distr2,136,90,50,1,3,distr1,87,84,50,2,2,13,6,9,true,-78.0022243638922,46.86846481681495,#0BF47C
4139-d,1459886585377,15,equal,target,39,94,50,1,2,distr2,181,44,50,2,3,distr1,85,62,50,3,1,36,44,34,true,73.05172037695526,59.15611675868472,#F7A308
4139-d,1459886606075,16,further,target,244,11,50,3,3,distr1,294,12,50,2,2,distr2,359,74,50,1,1,9,34,31,true,-4.822082614679855,-9.886734509290836,#73718E
4139-d,1459886673582,17,further,target,322,68,50,3,2,distr1,297,76,50,1,3,distr2,188,40,50,2,1,12,50,38,true,53.584731245257096,-41.86498032214476,#D62997
4139-d,1459886694638,18,closer,target,317,61,50,3,2,distr1,296,46,50,2,1,distr2,283,37,50,1,3,7,12,6,true,44.61257579876941,-41.60189996381239,#CD32A1
4139-d,1459886723860,19,further,target,303,29,50,3,2,distr2,110,62,50,1,3,distr1,255,25,50,2,1,13,82,57,true,15.794532015435772,-24.321446470417303,#A45BA1
4139-d,1459886747080,20,further,target,188,18,50,3,2,distr2,36,69,50,2,3,distr1,198,58,50,1,1,12,37,49,true,-17.824825237348264,-2.5051158172811796,#699096
4139-d,1459886774379,21,closer,target,334,82,50,1,2,distr1,330,63,50,3,1,distr2,313,87,50,2,3,6,14,12,true,73.70111179653168,-35.94643403670438,#E81772
4139-d,1459886795400,22,closer,target,318,67,50,2,2,distr1,330,78,50,3,3,distr2,332,48,50,1,1,8,8,7,true,49.790703306985414,-44.831750626043494,#D52AA2
4139-d,1459886805080,23,equal,target,293,67,50,2,3,distr2,97,64,50,1,1,distr1,353,74,50,3,2,33,97,78,true,26.178985608781325,-61.67382518131351,#C12AD5
4139-d,1459886823294,24,equal,target,141,7,50,2,1,distr2,342,27,50,3,2,distr1,156,88,50,1,3,32,38,72,true,-5.440021730198796,4.405242737348861,#77887D
4139-d,1459886834408,25,equal,target,344,65,50,3,3,distr2,302,42,50,2,1,distr1,118,78,50,1,2,89,21,95,true,62.48201023599073,-17.916428128104933,#D22D59
4139-d,1459886842990,26,equal,target,241,75,50,1,1,distr2,54,42,50,3,3,distr1,294,2,50,2,2,37,80,32,true,-36.360721518475266,-65.5964780354547,#2320DF
4139-d,1459886857816,27,closer,target,201,65,50,1,2,distr1,220,7,50,2,3,distr2,205,74,50,3,1,19,5,19,true,-60.68272772231811,-23.29391672044453,#2D98D2
4139-d,1459886873816,28,further,distr1,330,71,50,3,2,target,301,82,50,1,1,distr2,182,35,50,2,3,17,38,54,false,61.48780366869512,-35.50000000000003,#DA2580
4139-d,1459886884587,29,equal,target,231,52,50,2,2,distr2,15,97,50,1,3,distr1,148,51,50,3,1,57,51,68,true,-32.72466033459157,-40.41158999576247,#3D51C2
4139-d,1459886897265,30,equal,target,326,82,50,3,1,distr2,167,35,50,2,2,distr1,286,7,50,1,3,24,50,36,true,67.98108094951343,-45.853818084601215,#E8178D
4139-d,1459886935656,31,closer,target,336,66,50,3,2,distr1,304,36,50,2,1,distr2,304,72,50,1,3,16,18,9,true,60.29400020441167,-26.84461844300281,#D42B6F
4139-d,1459886946081,32,equal,target,119,69,50,2,3,distr2,327,56,50,1,1,distr1,242,65,50,3,2,76,91,30,true,-33.45186379699725,60.34875979261832,#2AD728
4139-d,1459886968027,33,closer,target,106,41,50,2,1,distr2,134,97,50,3,3,distr1,144,79,50,1,2,13,18,8,true,-11.301131588496961,39.411729533471075,#64B44B
4139-d,1459886982790,34,closer,target,203,17,50,1,1,distr2,218,34,50,2,2,distr1,208,57,50,3,3,11,11,9,true,-15.648582508691486,-6.64242918431765,#6A8595
4139-d,1459886995271,35,equal,target,82,25,50,1,3,distr1,273,27,50,3,1,distr2,287,2,50,2,2,57,29,21,true,3.479327524001637,24.756701718539258,#889F60
4139-d,1459887004077,36,further,target,249,64,50,1,2,distr1,284,56,50,3,3,distr2,12,49,50,2,1,15,44,38,true,-22.935548770899246,-59.749147295820904,#462ED1
4139-d,1459887018128,37,equal,target,179,98,50,1,3,distr1,198,71,50,2,2,distr2,293,39,50,3,1,29,61,44,true,-97.98507412532635,1.710335830853777,#03FCF8
4139-d,1459887031889,38,further,target,105,58,50,1,1,distr1,130,27,50,3,2,distr2,286,92,50,2,3,16,100,51,true,-15.01150461594621,56.02369792476596,#5BC936
4139-d,1459887136957,39,closer,target,291,98,50,1,1,distr1,316,57,50,3,2,distr2,272,75,50,2,3,14,15,18,true,35.120059055439434,-91.49088179672577,#D703FC
4139-d,1459887151230,40,further,target,32,9,50,3,1,distr1,194,15,50,2,2,distr2,60,96,50,1,3,17,41,48,true,7.632432865407834,4.769273378098844,#8B8074
4139-d,1459887165269,41,closer,target,142,57,50,3,3,distr1,94,28,50,1,2,distr2,158,26,50,2,1,13,17,14,true,-44.91661295558314,35.09270409356253,#37C86C
4139-d,1459887177326,42,closer,target,279,2,50,3,2,distr1,255,15,50,2,1,distr2,312,10,50,1,3,15,12,10,true,0.31286893008046135,-1.9753766811902755,#807D82
4139-d,1459887189454,43,closer,target,164,0,50,2,2,distr2,300,11,50,1,1,distr1,217,14,50,3,3,11,17,17,true,0,0,#808080
4139-d,1459887204468,44,closer,target,118,71,50,3,2,distr2,91,40,50,1,3,distr1,148,79,50,2,1,8,13,15,true,-33.33248095779825,62.68927909298381,#2BDA25
4139-d,1459887215941,45,further,target,117,31,50,3,2,distr2,0,62,50,1,1,distr1,98,72,50,2,3,16,66,77,true,-14.07370549192595,27.621202249839406,#5CA758
4139-d,1459887233672,46,further,target,79,24,50,1,1,distr1,123,24,50,3,3,distr2,170,0,50,2,2,9,22,24,true,4.579415889037078,23.559052402743937,#8B9E61
4139-d,1459887245854,47,equal,target,22,47,50,2,3,distr2,282,33,50,1,1,distr1,90,36,50,3,2,40,40,70,true,43.57764116463901,17.606509890547866,#BB7044
4139-d,1459887259326,48,further,target,210,13,50,1,1,distr2,251,87,50,3,2,distr1,337,4,50,2,3,13,25,36,true,-11.258330249197702,-6.500000000000002,#6F7F90
4139-d,1459887283566,49,equal,target,340,92,50,2,3,distr2,54,37,50,1,1,distr1,208,93,50,3,2,47,54,62,true,86.45172111230357,-31.46585318596151,#F50A58
4139-d,1459887334440,50,closer,target,286,37,50,2,3,distr2,323,49,50,3,1,distr1,304,20,50,1,2,10,12,11,true,10.198582165228977,-35.56668274971779,#9950AF
3618-3,1459886247138,1,equal,target,220,8,50,1,3,distr2,85,53,50,3,2,distr1,283,92,50,2,1,24,41,93,true,-6.128355544951825,-5.142300877492314,#757C8A
3618-3,1459886288441,2,further,target,107,82,50,2,1,distr1,145,83,50,1,2,distr2,193,60,50,3,3,8,49,43,true,-23.974479787264407,78.41698998896891,#44E817
3618-3,1459886302210,3,equal,target,53,91,50,1,2,distr1,311,54,50,2,3,distr2,250,93,50,3,1,78,93,26,true,54.765167106836394,72.67583141430364,#F4D80B
3618-3,1459886325634,4,further,target,323,18,50,2,2,distr2,66,55,50,3,3,distr1,266,26,50,1,1,14,56,69,true,14.37543918085127,-10.83267041673687,#966985
3618-3,1459886344112,5,equal,target,47,69,50,1,2,distr2,316,40,50,3,1,distr1,97,94,50,2,3,31,63,91,true,47.05788684431239,50.46340541172276,#D7B128
3618-3,1459886445896,6,closer,distr1,316,61,50,3,2,target,300,97,50,1,1,distr2,328,98,50,2,3,14,18,12,false,43.8797278206577,-42.37416059799885,#CD32A4
3618-3,1459886460961,7,equal,target,230,59,50,1,1,distr2,160,70,50,3,2,distr1,358,79,50,2,3,46,59,76,true,-37.92446897150583,-45.1966221440197,#344DCB
3618-3,1459886491779,8,further,target,312,30,50,1,2,distr2,100,48,50,3,1,distr1,276,23,50,2,3,8,73,69,true,20.073918190765735,-22.29434476432184,#A65996
3618-3,1459886516065,9,closer,distr2,330,66,50,3,2,target,321,70,50,2,1,distr1,287,40,50,1,3,13,5,17,false,57.15767664977293,-33.00000000000003,#D42B80
3618-3,1459886536329,10,equal,target,145,40,50,1,3,distr2,225,8,50,3,2,distr1,358,71,50,2,1,69,33,34,true,-32.766081771559676,22.94305745404184,#4DB377
3618-3,1459886564981,11,further,target,76,54,50,1,3,distr2,230,10,50,3,2,distr1,63,25,50,2,1,14,46,35,true,13.063782362382055,52.39596921890381,#A0C43B
3618-3,1459886577428,12,equal,target,73,54,50,3,3,distr1,343,28,50,1,2,distr2,189,2,50,2,1,59,33,21,true,15.788072055027786,51.64045682200391,#A7C43B
3618-3,1459886591792,13,equal,target,347,96,50,1,2,distr1,269,57,50,2,1,distr2,81,21,50,3,3,40,53,67,true,93.53952621938257,-21.595301217011073,#FA053A
3618-3,1459886625924,14,equal,target,144,17,50,3,1,distr1,297,85,50,1,3,distr2,262,11,50,2,2,41,30,25,true,-13.753288904374106,9.992349288972045,#6A957B
3618-3,1459886646107,15,closer,target,38,28,50,2,3,distr2,48,2,50,1,1,distr1,126,3,50,3,2,18,16,5,true,22.064301100988214,17.238521309118433,#A3895C
3618-3,1459886679648,16,further,distr2,105,75,50,2,3,distr1,312,49,50,1,1,target,273,10,50,3,2,19,49,93,false,-19.411428382689063,72.44443697168012,#50DF20
3618-3,1459886737302,17,closer,target,320,64,50,1,1,distr1,332,70,50,3,2,distr2,288,49,50,2,3,7,12,18,true,49.026844359614586,-41.13840701993853,#D12E9B
3618-3,1459886757884,18,further,target,7,18,50,2,1,distr1,290,7,50,3,2,distr2,318,60,50,1,3,13,25,22,true,17.865830729543795,2.1936481812926547,#966E69
3618-3,1459886780784,19,further,target,295,84,50,1,3,distr2,90,28,50,3,1,distr1,280,68,50,2,2,11,77,77,true,35.499933986218764,-76.12985411107859,#D914EB
3618-3,1459886804172,20,closer,target,328,65,50,1,2,distr2,313,37,50,3,3,distr1,328,16,50,2,1,16,9,13,true,55.12312625016768,-34.44475217515833,#D22D85
3618-3,1459886836596,21,closer,distr1,96,60,50,1,2,distr2,122,58,50,3,3,target,62,42,50,2,1,15,19,5,false,-6.271707796059213,59.6713137220964,#70CC33
3618-3,1459886878653,22,closer,distr1,103,62,50,1,2,target,124,34,50,3,3,distr2,118,48,50,2,1,12,7,6,false,-13.946965369319631,60.41094401668459,#5DCF30
3618-3,1459886919565,23,equal,target,270,73,50,3,2,distr2,60,85,50,1,1,distr1,339,17,50,2,3,28,94,58,true,-1.3409882450663516e-14,-73,#7F22DD
3618-3,1459886961219,24,closer,target,343,29,50,3,3,distr2,313,84,50,2,2,distr1,329,20,50,1,1,6,19,19,true,27.732837922928024,-8.478779436959378,#A45B6F
3618-3,1459886987195,25,closer,target,294,17,50,1,2,distr2,12,15,50,3,3,distr1,330,10,50,2,1,10,19,9,true,6.914522932288596,-15.530272779924218,#916A95
3618-3,1459887006140,26,equal,target,319,93,50,2,1,distr2,348,95,50,1,3,distr1,121,6,50,3,2,49,26,44,true,70.18799096071778,-61.01348969611719,#F609AB
3618-3,1459887029712,27,closer,distr1,317,19,50,1,1,target,256,37,50,3,2,distr2,256,12,50,2,3,19,16,11,false,13.895720330764243,-12.957968841187467,#98678A
3618-3,1459887051449,28,closer,target,292,56,50,3,2,distr2,243,39,50,1,1,distr1,267,43,50,2,3,11,19,8,true,20.97796923129107,-51.922295855740096,#B438C7
3618-3,1459887093147,29,closer,distr2,86,8,50,2,1,distr1,148,13,50,3,2,target,58,3,50,1,3,14,8,8,false,0.5580517899530019,7.980512402078594,#818A75
3618-3,1459887117912,30,further,target,258,24,50,2,3,distr1,240,44,50,3,2,distr2,174,91,50,1,1,13,53,60,true,-4.989880579626234,-23.475542417611333,#73619E
3618-3,1459887138291,31,further,target,320,22,50,3,1,distr1,228,15,50,2,2,distr2,103,39,50,1,3,19,61,44,true,16.852977748617512,-14.141327413103872,#9C6389
3618-3,1459887157051,32,equal,target,191,34,50,2,1,distr1,102,17,50,3,3,distr2,108,68,50,1,2,25,41,22,true,-33.375324237220575,-6.487505842802521,#549BAB
3618-3,1459887181280,33,equal,target,357,4,50,2,1,distr2,84,15,50,1,2,distr1,234,96,50,3,3,37,24,55,true,3.9945181390182953,-0.20934382497177748,#857A7B
3618-3,1459887214562,34,further,target,200,38,50,3,2,distr2,5,9,50,2,3,distr1,200,68,50,1,1,7,31,33,true,-35.70831958986452,-12.99676544637541,#4F90B0
3618-3,1459887231245,35,equal,target,15,66,50,1,1,distr2,200,0,50,2,2,distr1,64,65,50,3,3,51,27,36,true,63.75110453507851,17.082056976766367,#D4552B
3618-3,1459887246783,36,equal,target,114,24,50,3,2,distr1,355,3,50,1,1,distr2,331,71,50,2,3,29,70,26,true,-9.761679433819207,21.92509098342242,#679E61
3618-3,1459887268727,37,further,target,175,13,50,1,2,distr2,317,91,50,2,3,distr1,80,6,50,3,1,11,25,45,true,-12.950531075192693,1.1330246557195565,#6F908D
3618-3,1459887294975,38,further,target,31,51,50,1,3,distr1,22,29,50,2,2,distr2,282,71,50,3,1,11,55,42,true,43.71553233580773,26.26694182041276,#C1823E
3618-3,1459887326945,39,further,target,183,86,50,3,1,distr2,325,30,50,2,2,distr1,173,85,50,1,3,12,64,64,true,-85.88213998889334,-4.500892236893146,#12E2ED
3618-3,1459887344639,40,further,target,225,10,50,1,2,distr1,288,10,50,2,3,distr2,138,26,50,3,1,12,30,35,true,-7.071067811865477,-7.071067811865475,#73798C
3618-3,1459887357907,41,equal,target,234,90,50,3,1,distr1,157,63,50,2,2,distr2,291,6,50,1,3,66,34,40,true,-52.900672706322595,-72.81152949374525,#0D24F2
3618-3,1459887392626,42,closer,target,147,46,50,3,2,distr2,152,32,50,2,3,distr1,118,23,50,1,1,10,7,8,true,-38.5788461254895,25.053395610691258,#45BA7A
3618-3,1459887414962,43,closer,distr2,191,70,50,1,1,target,187,58,50,2,3,distr1,199,80,50,3,2,15,5,10,false,-68.71390284133648,-13.35662967635813,#26B8D9
3618-3,1459887434556,44,further,target,163,0,50,1,2,distr1,75,12,50,2,1,distr2,212,93,50,3,3,14,28,45,true,0,0,#808080
3618-3,1459887459644,45,closer,target,342,25,50,2,3,distr2,333,33,50,1,1,distr1,291,6,50,3,2,15,5,17,true,23.776412907378838,-7.725424859373691,#9F6073
3618-3,1459887475417,46,equal,target,276,86,50,2,3,distr2,220,59,50,3,2,distr1,128,49,50,1,1,62,23,59,true,8.989447841018157,-85.52888300167152,#9512ED
3618-3,1459887529139,47,closer,distr1,12,43,50,1,1,distr2,358,48,50,2,2,target,353,23,50,3,3,13,12,9,false,42.060346831553645,8.940202705163651,#B65F49
3618-3,1459887550602,48,further,target,308,12,50,3,3,distr1,30,0,50,1,1,distr2,47,99,50,2,2,17,53,38,true,7.387937703907902,-9.456129043280662,#8F708B
3618-3,1459887593226,49,closer,target,349,48,50,1,3,distr2,339,75,50,2,1,distr1,318,37,50,3,2,16,7,16,true,47.118104805487874,-9.158831778074145,#BD4259
3618-3,1459887616168,50,further,target,105,69,50,1,1,distr2,169,5,50,2,2,distr1,126,51,50,3,3,8,34,29,true,-17.858514112073937,66.64888201394571,#54D728
5957-a,1459883306369,1,equal,target,35,98,50,3,3,distr1,108,76,50,1,2,distr2,321,3,50,2,1,51,35,45,true,80.27690034032119,56.210490762402515,#FC9403
5957-a,1459883323645,2,further,target,349,20,50,1,2,distr1,300,15,50,3,1,distr2,147,15,50,2,3,11,42,33,true,19.63254366895328,-3.816179907530893,#99666F
5957-a,1459883333311,3,equal,target,108,86,50,3,3,distr2,297,38,50,2,2,distr1,162,40,50,1,1,26,94,47,true,-26.575461516245472,81.79086040138321,#3EED12
5957-a,1459883347457,4,further,distr1,76,81,50,3,2,target,78,58,50,2,3,distr2,335,2,50,1,1,7,36,41,false,19.59567354357308,78.59395382835571,#B0E718
5957-a,1459883359446,5,further,target,156,9,50,1,1,distr2,36,48,50,3,3,distr1,112,13,50,2,2,9,28,26,true,-8.221909118783406,3.660629787682204,#748B82
5957-a,1459883372073,6,closer,target,136,90,50,1,1,distr1,153,94,50,3,3,distr2,78,71,50,2,2,8,13,18,true,-64.74058203047862,62.51925334130974,#0DF24A
5957-a,1459883380010,7,closer,target,319,57,50,2,3,distr2,272,41,50,3,2,distr1,287,72,50,1,1,13,16,10,true,43.018446072698,-37.39536465245892,#C8379A
5957-a,1459883387137,8,equal,target,297,55,50,1,3,distr1,172,64,50,2,1,distr2,359,40,50,3,2,53,28,64,true,24.969477485675064,-49.005358830360244,#BF39C6
5957-a,1459883402722,9,closer,distr1,112,33,50,2,1,target,138,53,50,3,2,distr2,123,71,50,1,3,8,10,15,false,-12.362017582725098,30.597067200703986,#61AA55
5957-a,1459883421129,10,closer,target,250,9,50,1,2,distr1,14,3,50,2,3,distr2,222,19,50,3,1,12,7,16,true,-3.078181289931017,-8.457233587073176,#78748B
5957-a,1459883429829,11,equal,target,29,42,50,3,1,distr2,309,83,50,1,3,distr1,128,79,50,2,2,48,47,103,true,36.73402769985462,20.362004050346158,#B57E4A
5957-a,1459883443343,12,closer,target,114,29,50,2,3,distr2,151,72,50,3,2,distr1,124,52,50,1,1,10,15,10,true,-11.795362649198207,26.492818271635425,#62A45B
5957-a,1459883453592,13,closer,target,63,62,50,2,2,distr2,82,72,50,1,1,distr1,71,32,50,3,3,14,10,16,true,28.147410983851906,55.242404499678806,#C7CF30
5957-a,1459883461976,14,further,target,303,12,50,2,2,distr2,151,37,50,3,3,distr1,124,0,50,1,1,17,40,26,true,6.53566842018032,-10.06404681534509,#8F708D
5957-a,1459883476588,15,closer,target,276,17,50,2,3,distr2,254,15,50,1,2,distr1,230,6,50,3,1,15,5,12,true,1.7769838755501008,-16.90687222126065,#846A95
5957-a,1459883483894,16,equal,target,44,39,50,2,3,distr1,163,38,50,1,2,distr2,245,88,50,3,1,30,70,56,true,28.054252213207395,27.091676447900895,#B1974E
5957-a,1459883490517,17,closer,target,214,24,50,2,3,distr2,179,11,50,3,1,distr1,351,1,50,1,2,15,17,14,true,-19.896901741321003,-13.420629683297921,#617B9E
5957-a,1459883509180,18,further,target,135,80,50,2,1,distr1,96,88,50,3,3,distr2,50,79,50,1,2,7,31,27,true,-56.5685424949238,56.568542494923804,#19E64D
5957-a,1459883521164,19,equal,target,148,17,50,1,3,distr1,234,75,50,2,2,distr2,355,93,50,3,1,47,54,49,true,-14.416817634659242,9.008627491964484,#6A957E
5957-a,1459883529268,20,equal,target,43,96,50,1,1,distr1,95,45,50,3,2,distr2,13,48,50,2,3,33,35,54,true,70.20995535544037,65.47184256599985,#FAB505
5957-a,1459883540568,21,further,target,350,21,50,2,2,distr2,105,34,50,1,1,distr1,28,11,50,3,3,19,50,27,true,20.680962813256368,-3.646611731005538,#9A656E
5957-a,1459883549816,22,equal,target,116,10,50,1,2,distr1,164,96,50,2,1,distr2,53,61,50,3,3,30,28,34,true,-4.383711467890775,8.98794046299167,#748C73
5957-a,1459883557133,23,equal,target,63,69,50,2,3,distr1,174,39,50,1,2,distr2,121,53,50,3,1,36,21,25,true,31.325344482028733,61.479450168997374,#CFD728
5957-a,1459883568274,24,closer,target,92,99,50,3,1,distr2,113,77,50,2,2,distr1,146,78,50,1,3,13,8,9,true,-3.4550501735475945,98.93969187489049,#77FE01
5957-a,1459883582977,25,further,target,292,24,50,1,3,distr2,134,22,50,3,2,distr1,240,35,50,2,1,17,40,46,true,8.990558241981887,-22.252412509602898,#96619E
5957-a,1459883594754,26,closer,target,231,68,50,3,1,distr2,242,23,50,1,2,distr1,256,47,50,2,3,8,15,12,true,-42.79378659138897,-52.845925379074,#2943D6
5957-a,1459883611711,27,further,target,5,23,50,1,3,distr1,280,14,50,3,1,distr2,21,86,50,2,2,18,22,37,true,22.912478056110146,2.0045820831961376,#9D6762
5957-a,1459883622220,28,equal,target,234,74,50,2,2,distr2,103,25,50,1,3,distr1,175,78,50,3,1,61,59,26,true,-43.49610866964302,-59.8672575837461,#2134DE
5957-a,1459883632846,29,closer,target,198,10,50,3,3,distr1,168,18,50,2,1,distr2,188,24,50,1,2,13,10,8,true,-9.510565162951536,-3.0901699437494727,#73858C
5957-a,1459883646449,30,further,target,94,58,50,2,1,distr1,103,71,50,1,3,distr2,42,5,50,3,2,5,32,35,true,-4.045875477159269,57.858714915069804,#76C936
5957-a,1459883653256,31,equal,target,284,23,50,2,1,distr1,28,15,50,3,2,distr2,70,45,50,1,3,30,64,28,true,5.564203598792352,-22.31680170434792,#8D629D
5957-a,1459883660251,32,equal,target,280,66,50,3,2,distr1,202,83,50,1,3,distr2,353,70,50,2,1,41,35,53,true,11.460779726017378,-64.99731169880573,#9C2BD4
5957-a,1459883686055,33,further,target,49,1,50,1,2,distr1,94,5,50,2,3,distr2,104,70,50,3,1,7,35,32,true,0.6560590289905073,0.754709580222772,#81807E
5957-a,1459883695960,34,closer,distr1,261,25,50,2,1,distr2,280,31,50,3,3,target,211,20,50,1,2,15,19,6,false,-3.910861626005776,-24.69220851487844,#76609F
5957-a,1459883706882,35,closer,target,92,66,50,1,2,distr1,143,89,50,3,3,distr2,125,33,50,2,1,11,15,18,true,-2.303366782365063,65.95979458326032,#7AD42B
5957-a,1459883714893,36,equal,target,356,21,50,3,2,distr2,218,58,50,1,3,distr1,148,42,50,2,1,52,32,48,true,20.948845055456307,-1.4648859486266383,#9A6568
5957-a,1459883721551,37,equal,target,40,64,50,3,2,distr1,169,47,50,2,1,distr2,292,56,50,1,3,39,63,49,true,49.02684435961459,41.13840701993851,#D19B2E
5957-a,1459883730296,38,further,target,319,62,50,2,2,distr2,191,20,50,1,3,distr1,323,40,50,3,1,6,33,33,true,46.791993973811856,-40.675659797411456,#CF309C
5957-a,1459883739358,39,equal,target,6,47,50,3,1,distr1,173,54,50,1,2,distr2,305,4,50,2,3,59,24,40,true,46.74252908230884,4.912837773579713,#BB5044
5957-a,1459883751868,40,further,target,78,82,50,1,1,distr2,304,65,50,2,2,distr1,93,72,50,3,3,7,94,96,true,17.048758647056275,80.20810326017205,#A9E817
5957-a,1459883758654,41,equal,target,37,38,50,2,2,distr2,211,94,50,1,1,distr1,177,76,50,3,3,41,51,42,true,30.34814938179713,22.868970879777834,#B08B4F
5957-a,1459883764683,42,further,target,199,63,50,1,2,distr2,114,36,50,2,3,distr1,173,15,50,3,1,19,46,23,true,-59.567670262756955,-20.510793730800877,#2F9DD0
5957-a,1459883777806,43,closer,target,184,0,50,1,3,distr1,248,7,50,2,2,distr2,183,7,50,3,1,9,8,15,true,0,0,#808080
5957-a,1459883786330,44,closer,target,221,65,50,2,1,distr1,271,35,50,3,3,distr2,203,14,50,1,2,17,16,17,true,-49.05612271448019,-42.64383688438296,#2D61D2
