workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.id,Answer.catch_trials
34,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3HPZF4IVNMTM0OKFGPARNPK78OTCYM,34,Approved,Wed Apr 06 05:04:07 PDT 2016,Tue Apr 05 11:41:54 PDT 2016,Tue Apr 05 12:24:07 PDT 2016,Tue Apr 05 12:39:25 PDT 2016,,,,,"""9114-e""",[]
35,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,33CKWXB73JK5NFZEO3EYS6Q6X6V11P,35,Approved,Wed Apr 06 05:04:11 PDT 2016,Tue Apr 05 12:09:19 PDT 2016,Tue Apr 05 12:24:11 PDT 2016,Tue Apr 05 12:39:25 PDT 2016,,,,,"""9114-e""",[]
36,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,30X31N5D63Q1BNB8X5MBZ86IR0CSAM,36,Approved,Wed Apr 06 05:06:06 PDT 2016,Tue Apr 05 11:40:54 PDT 2016,Tue Apr 05 12:26:06 PDT 2016,Tue Apr 05 12:39:25 PDT 2016,,,,,"""5507-1""",[]
37,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3R6P78PK7KB30E1Q85JB5ZD7RE4GTC,37,Approved,Wed Apr 06 05:06:45 PDT 2016,Tue Apr 05 11:49:53 PDT 2016,Tue Apr 05 12:26:45 PDT 2016,Tue Apr 05 12:39:25 PDT 2016,,,,,"""5507-1""",[]
38,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3X1FV8S5JXRID65FD0JQ6H1SOZKGVS,38,Approved,Wed Apr 06 05:07:47 PDT 2016,Tue Apr 05 12:12:11 PDT 2016,Tue Apr 05 12:27:47 PDT 2016,Tue Apr 05 12:39:25 PDT 2016,,,,,"""2364-d""",[]
39,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,32Q90QCQ1SL6DHFC81FV455ZVLZKEU,39,Approved,Wed Apr 06 05:19:53 PDT 2016,Tue Apr 05 12:12:44 PDT 2016,Tue Apr 05 12:39:53 PDT 2016,Tue Apr 05 12:53:41 PDT 2016,,,,,"""7584-c""",[]
40,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3U0SRXB7CD5WUR5KRKRBV4LM45WRNL,40,Approved,Wed Apr 06 05:21:17 PDT 2016,Tue Apr 05 12:37:21 PDT 2016,Tue Apr 05 12:41:17 PDT 2016,Tue Apr 05 12:53:41 PDT 2016,,,,,"""0223-1""",[]
41,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,31EUONYN2V365JMD1JWYBQAUFLAVOT,41,Approved,Wed Apr 06 05:24:50 PDT 2016,Tue Apr 05 11:49:54 PDT 2016,Tue Apr 05 12:44:50 PDT 2016,Tue Apr 05 12:53:41 PDT 2016,,,,,"""3412-4""",[]
42,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,37QW5D2ZRGMNSZIT072X3H0N1CF8S1,42,Approved,Wed Apr 06 05:24:54 PDT 2016,Tue Apr 05 12:24:44 PDT 2016,Tue Apr 05 12:44:54 PDT 2016,Tue Apr 05 12:53:41 PDT 2016,,,,,"""3412-4""",[]
43,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3TU5ZICBRD1BFJ3G83DS8HLMJOU8QC,43,Approved,Wed Apr 06 05:25:42 PDT 2016,Tue Apr 05 12:24:32 PDT 2016,Tue Apr 05 12:45:42 PDT 2016,Tue Apr 05 12:53:42 PDT 2016,,,,,"""7883-3""",[]
44,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,38F71OA9GTWT9JFBOOCH10I3WRAMFK,44,Approved,Wed Apr 06 05:25:51 PDT 2016,Tue Apr 05 12:28:50 PDT 2016,Tue Apr 05 12:45:51 PDT 2016,Tue Apr 05 12:53:42 PDT 2016,,,,,"""7883-3""",[]
45,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,39ASUFLU6X7CXHEJ7KUKUZD1RUEEXD,45,Approved,Wed Apr 06 05:28:02 PDT 2016,Tue Apr 05 12:12:32 PDT 2016,Tue Apr 05 12:48:02 PDT 2016,Tue Apr 05 12:53:42 PDT 2016,,,,,"""1632-b""",[]
46,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3W8CV64QJ2ZYGVNNU5WCZZOWC7F9H5,46,Approved,Wed Apr 06 05:28:23 PDT 2016,Tue Apr 05 12:12:21 PDT 2016,Tue Apr 05 12:48:23 PDT 2016,Tue Apr 05 12:53:42 PDT 2016,,,,,"""1632-b""",[]
47,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3A0EX8ZRN8O3QJS92PEWC5EPQ3VBYG,47,Approved,Wed Apr 06 05:34:13 PDT 2016,Tue Apr 05 12:12:19 PDT 2016,Tue Apr 05 12:54:13 PDT 2016,Tue Apr 05 13:51:12 PDT 2016,,,,,"""3784-6""",[]
48,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3R3YRB5GRF3HQ03CMAHBE9O6CX1AUO,48,Approved,Wed Apr 06 05:34:13 PDT 2016,Tue Apr 05 12:37:11 PDT 2016,Tue Apr 05 12:54:13 PDT 2016,Tue Apr 05 13:51:12 PDT 2016,,,,,"""3784-6""",[]
49,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,34S6N1K2ZVJTHXOWJ2Z248FRC1VHL9,49,Approved,Wed Apr 06 05:36:24 PDT 2016,Tue Apr 05 11:58:00 PDT 2016,Tue Apr 05 12:56:24 PDT 2016,Tue Apr 05 13:51:12 PDT 2016,,,,,"""1325-8""",[]
50,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3YDGXNSEOZU4QEGIA66F5EKHNW884Q,50,Approved,Wed Apr 06 05:36:55 PDT 2016,Tue Apr 05 12:21:52 PDT 2016,Tue Apr 05 12:56:55 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""1325-8""",[]
51,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,32Q90QCQ1SL6DHFC81FV455ZVL0EKP,51,Approved,Wed Apr 06 05:39:38 PDT 2016,Tue Apr 05 12:27:51 PDT 2016,Tue Apr 05 12:59:38 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""0811-5""",[]
52,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3L2IS5HSFAIOAJX1VEMG0F86B41NUM,52,Approved,Wed Apr 06 05:39:42 PDT 2016,Tue Apr 05 12:47:36 PDT 2016,Tue Apr 05 12:59:42 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""0811-5""",[]
53,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3RWE2M8QWHA8UXLLX78WB8KZVFWN0I,53,Approved,Wed Apr 06 05:48:33 PDT 2016,Tue Apr 05 12:34:35 PDT 2016,Tue Apr 05 13:08:33 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""7314-4""",[]
54,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3EO896NRAWVDRGRRGB4E2C5NJ6PTJX,54,Approved,Wed Apr 06 05:48:35 PDT 2016,Tue Apr 05 12:47:27 PDT 2016,Tue Apr 05 13:08:35 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""7314-4""",[]
55,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3K5TEWLKGVBW9XBA3OJTRTE83CGIVQ,55,Approved,Wed Apr 06 05:56:00 PDT 2016,Tue Apr 05 12:53:20 PDT 2016,Tue Apr 05 13:16:00 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""4139-d""",[]
56,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3WQ3B2KGE8G60DH6Q07NYI3FJIPB1L,56,Approved,Wed Apr 06 05:56:11 PDT 2016,Tue Apr 05 12:49:23 PDT 2016,Tue Apr 05 13:16:11 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""4139-d""",[]
57,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3DR23U6WE5E5G05Z2ATN5WSVEYUETY,57,Approved,Wed Apr 06 05:57:07 PDT 2016,Tue Apr 05 13:01:11 PDT 2016,Tue Apr 05 13:17:07 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""2400-e""",[]
58,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3HQUKB7LNFERV156SHK4CGMKVKRHH7,58,Approved,Wed Apr 06 05:57:09 PDT 2016,Tue Apr 05 13:01:19 PDT 2016,Tue Apr 05 13:17:09 PDT 2016,Tue Apr 05 13:51:13 PDT 2016,,,,,"""2400-e""",[]
59,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3LKC68YZ3A3JK8MIRT1UXST8MUHOW1,59,Approved,Wed Apr 06 05:58:23 PDT 2016,Tue Apr 05 13:00:47 PDT 2016,Tue Apr 05 13:18:23 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""8088-6""",[]
60,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3PZDLQMM0TLWZ3R8N43WELJ2T91C28,60,Approved,Wed Apr 06 05:58:32 PDT 2016,Tue Apr 05 12:27:50 PDT 2016,Tue Apr 05 13:18:32 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""8088-6""",[]
61,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3CTOC39K37QQTIUK381DXGD5U9YJ7B,61,Approved,Wed Apr 06 06:00:23 PDT 2016,Tue Apr 05 12:53:29 PDT 2016,Tue Apr 05 13:20:23 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""2780-1""",[]
62,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,37UEWGM5HT8TGKYVMXTDYX8J14T1RP,62,Approved,Wed Apr 06 06:00:24 PDT 2016,Tue Apr 05 12:53:07 PDT 2016,Tue Apr 05 13:20:24 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""2780-1""",[]
63,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3LYA37P8IQN86E3SYAD53XZESOQBKP,63,Approved,Wed Apr 06 06:01:04 PDT 2016,Tue Apr 05 12:53:08 PDT 2016,Tue Apr 05 13:21:04 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""3618-3""",[]
64,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3OVHNO1VE61WA60YC77LL2BRZIEZD5,64,Approved,Wed Apr 06 06:01:40 PDT 2016,Tue Apr 05 12:53:29 PDT 2016,Tue Apr 05 13:21:40 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""3618-3""",[]
65,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3PZDLQMM0TLWZ3R8N43WELJ2T942C1,65,Approved,Wed Apr 06 06:02:52 PDT 2016,Tue Apr 05 13:00:36 PDT 2016,Tue Apr 05 13:22:52 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""4607-5""",[]
66,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3A4NIXBJ76ZF9BP7AZFFWDNNTNZMLS,66,Approved,Wed Apr 06 06:03:25 PDT 2016,Tue Apr 05 13:00:43 PDT 2016,Tue Apr 05 13:23:25 PDT 2016,Tue Apr 05 13:51:14 PDT 2016,,,,,"""4607-5""",[]
67,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3R2UR8A0IAGY98R81YXGZB7FVWNOXU,67,Approved,Wed Apr 06 06:05:56 PDT 2016,Tue Apr 05 13:01:03 PDT 2016,Tue Apr 05 13:25:56 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""5800-8""",[]
68,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,33PPUNGG385QBGJ3U825QRSVEJ6RZ4,68,Approved,Wed Apr 06 06:05:58 PDT 2016,Tue Apr 05 13:00:36 PDT 2016,Tue Apr 05 13:25:58 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""5800-8""",[]
