gameid	time	trialNum	strokeNum	targetName	svg
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069759618	14	1	sling	M70.77774,93.04166c41.53829,0 93.05957,1 133,1
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069767109	14	2	sling	M220.77774,57.04166c0,14.48606 -7.01038,36.01038 -16,45c-4.68481,4.68481 -2.82022,19.64045 -6,26c-1.64976,3.29952 -6,4.88246 -6,10
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069770051	14	3	sling	M192.77774,138.04166c0,36.22337 -1,73.43404 -1,109
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069773837	14	4	sling	M188.77774,153.04166c-27.66667,0 -55.33333,0 -83,0c-9.80511,0 -19.52809,-1 -28,-1c-2.76497,0 -13.48702,0 -10,0
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069778537	14	5	sling	M100.77774,93.04166c0,49.56559 1,98.54049 1,148
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069781562	14	6	sling	M132.77774,91.04166c0,18.87883 -1,38.77769 -1,57
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069783972	14	7	sling	M162.77774,97.04166c0,8.77864 -4.15364,54 5,54
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069788165	14	8	sling	M100.77774,193.04166c30.76186,0 61.87113,4 91,4
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069790084	14	9	sling	M135.77774,150.04166c0,16.33333 0,32.66667 0,49
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069791717	14	10	sling	M162.77774,152.04166c0,15.33333 0,30.66667 0,46
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069809932	15	1	straight	M88.77774,47.04166c0,37.63965 -1,75.22289 -1,113
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069811472	15	2	straight	M87.77774,160.04166c1.67693,0 2.92342,-0.92342 4,-2c8.59877,-8.59877 28.38117,-25.16336 42,-31c3.6948,-1.58349 12.35566,-3.35566 15,-6
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069813117	15	3	straight	M88.77774,157.04166c0,8.56919 15.67488,50 24,50
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069814122	15	4	straight	M112.77774,207.04166c18.28278,-14.62623 37.27631,-28.14196 55,-44c4.36035,-3.90136 7.73888,-8.36944 13,-11c3.6458,-1.8229 1.21854,6 -1,6
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069815971	15	5	straight	M177.77774,147.04166c-7.64799,-3.824 -17.31718,-7.10573 -23,-9c-0.9817,-0.32723 0.85321,-8.14679 0,-9c-3.48033,-3.48033 -3.58636,-6.87953 -7,-12c-3.98677,-5.98016 -4.04896,2 -2,2c1.57991,0 3,-0.70575 3,1
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069816895	15	6	straight	M148.77774,120.04166c0,-21.33333 0,-42.66667 0,-64c0,-6.24061 -1,-39.87017 -1,-27
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069818237	15	7	straight	M109.77774,202.04166c0,31.63398 -2,63.73356 -2,95
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069820077	15	8	straight	M181.77774,151.04166c0,38.33333 0,76.66667 0,115
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069821780	15	9	straight	M87.77774,156.04166c0,16.35435 5.39139,63.62295 0,78c-4.99868,13.32981 -5,27.2718 -5,42
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069823513	15	10	straight	M87.77774,118.04166c25.28599,0 55.71938,-25.3755 74,-40
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069824943	15	11	straight	M89.77774,92.04166c11.46348,0 62,-13.66524 62,-28
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069826312	15	12	straight	M88.77774,64.04166c2.66013,0 19.94417,2.05583 22,0c5.30479,-5.30479 37.9298,-25 45,-25
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069841881	16	1	bullmastiff	M97.77774,107.04166c0.69275,0 -17.18236,1.45291 -18,-1c-0.05737,-0.17212 -0.24598,-5.87701 0,-6c8.15761,-4.07881 23,1.16396 23,9
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069846170	16	2	bullmastiff	M102.77774,109.04166c0,13.31244 -17.695,68.305 -11,75c0.76113,0.76113 0.60822,6 2,6
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069849083	16	3	bullmastiff	M119.77774,137.04166c0,17.37862 1,33.73207 1,50
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069853160	16	4	bullmastiff	M101.77774,132.04166c23.44658,0 67.62754,29.37246 89,8c1.77047,-1.77047 0.82063,-5.82063 3,-8c3.18867,-3.18867 6,-5.34334 6,-9
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069859758	16	5	bullmastiff	M103.77774,99.04166c6.3109,-6.3109 8.61505,-14.30753 16,-18c13.94519,-6.97259 29.15736,13 43,13c8.66667,0 17.33333,0 26,0c4.05518,0 16.05518,-2 12,-2c-1.24991,0 -11.15666,17.84334 -11,18c7.66449,7.66449 10,-14.22472 10,-18
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069861983	16	6	bullmastiff	M199.77774,92.04166c2.51821,0 15.74424,-5.25576 19,-2c7.63757,7.63757 12.33742,30.71254 0,36c-23.79419,10.19751 -31.06303,-26.96848 -13,-36c1.57852,-0.78926 2,-6 2,-6c0,0 0,6.72508 0,7
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069863632	16	7	bullmastiff	M188.77774,142.04166c0,15.33257 -1.83204,33.50388 3,48c0.43162,1.29485 0.58064,3 2,3
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069865136	16	8	bullmastiff	M165.77774,147.04166c0,19.3517 4,38.75725 4,57
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069880147	17	1	crow	M121.77774,110.04166c-10.61503,0 -22.7745,-32.74183 -4,-39c6.84151,-2.2805 9.12472,4.12472 12,7c3.28809,3.28809 9.43534,2.43534 12,5c3.6731,3.6731 3,14.17066 3,21c0,1.16421 -0.76993,4 -2,4
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069883495	17	2	crow	M118.77774,107.04166c0,18.15324 -17.49816,46.00369 -8,65c3.02386,6.04773 11.08228,4 18,4c1.20185,0 2.46252,-3.07497 3,-2c1.56058,3.12116 -2.65668,5.59674 -3,8c-2.53295,17.73062 -1,37.01412 -1,55
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069887863	17	3	crow	M132.77774,173.04166c15.66972,23.50459 36.24316,42.79568 53,67c0.89514,1.29298 16.33871,20.66129 20,17c3.88764,-3.88764 -0.39111,-29.70962 -2,-34c-4.60211,-12.2723 -17.84184,-49.92092 -26,-54c-0.30747,-0.15373 -5,-2 -5,-2c0,0 1.4,-1.2 2,-3c2.76013,-8.28039 7.43693,-26.90766 3,-38c-5.39628,-13.49069 -16.77982,-12.25994 -28,-16c-2.8928,-0.96427 -5,-0.69832 -5,2
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069889925	17	4	crow	M122.77774,236.04166c-2.44344,0 -7.82509,-10 -14,-10
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069891326	17	5	crow	M123.77774,232.04166c0,5.85991 -6.39507,8.39507 -10,12
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069892685	17	6	crow	M122.77774,237.04166c0,4.37641 -1.72434,14 3,14
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069899083	17	7	crow	M115.77774,91.04166c4.87131,0 11.44831,-2.44831 14,-5c0.38028,-0.38028 4.25494,-7 4,-7c-0.69818,0 -17.84023,10.84023 -20,13c-2.17307,2.17307 -6,10.07318 -6,7c0,-5.08641 19.32002,-16.67998 17,-19c-3.37616,-3.37616 -17.4218,4.5782 -15,7c1.01147,1.01147 16.38079,-7.61921 13,-11c-1.2693,-1.2693 -3.39445,1.19723 -5,2c-10.45978,5.22989 3,2.36327 3,-2
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069919972	18	1	woven	M81.77774,67.04166c0,-3.76575 3.39271,-4 7,-4c10.67554,0 97.60865,-5.39135 101,-2c2.29867,2.29867 6.9067,6.8134 9,11c0.31029,0.62057 0,3.55517 0,4c0,1.57894 -3.23009,33.46018 -4,35c-1.25252,2.50505 -2.91284,3 -6,3c-15.51564,0 -94.31318,4.34341 -103,0c-0.89443,-0.44721 0,-2 0,-3c0,-12.16913 -2,-24.17842 -2,-37c0,-3.66667 0,-7.33333 0,-11c0,-1.18272 0,-7.08395 0,-5
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069929020	18	2	woven	M79.77774,127.04166c0,-30.14431 20.07177,-15.71451 28,-21c6.86186,-4.57457 17.14483,-11.78621 26,-14c2.4974,-0.62435 6.70133,1.14933 9,0c2.22608,-1.11304 24.42165,-8.57835 27,-6c2.371,2.371 -2,12.37225 -2,16
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069936573	18	3	woven	M154.77774,126.04166c5.39847,0 4.23275,-5.41092 9,-7c6.14983,-2.04994 14.95425,1.4183 21,-1c20.46834,-8.18734 46.61414,-18 70,-18c0.80493,0 8.25953,-0.74047 9,0c4.62353,4.62353 4,9.6166 4,17
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069944773	18	4	woven	M81.77774,123.04166c0,11.75908 -1,23.52876 -1,35c0,0.49342 0,6 0,6c0,0 3.15136,-2.57568 4,-3c4.93152,-2.46576 50.51961,-4 58,-4c17.30179,0 57.2582,-10.7418 69,1c9.05594,9.05594 3,41.67768 3,54c0,9.85837 4.45487,30.09027 0,39c-5.29324,10.58648 -30.19321,5 -39,5c-20.14395,0 -118.44192,13.11616 -127,-4c-2.23607,-4.47214 -0.66082,-10.04386 0,-15c3.55836,-26.6877 34.32843,-17 56,-17c0.6324,0 6.38632,0.84103 7,-1c1.90649,-5.71946 -10.11597,-22.23193 -13,-28c-2.14625,-4.2925 1.16772,-12.3291 0,-17c-1.1996,-4.7984 -6,-2.77051 -6,-10c0,-1.19231 -1,-6.04105 -1,-2
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069966930	19	1	knob	M83.77774,100.04166c0,-6.4078 -2.13829,-17.58513 0,-24c6.30152,-18.90455 58.2003,-63.7429 81,-67c9.56028,-1.36575 19.27497,-0.61071 29,-2c7.47019,-1.06717 28.84584,-4.57708 36,-1c7.22118,3.61059 13.51256,12.75628 20,16c2.36145,1.18072 -0.12482,25.37494 -2,26c-17.29685,5.76562 -37.24961,-24.70015 -69,-12c-12.62967,5.05187 -47.63664,31.63664 -56,40c-6.91325,6.91325 -6.37699,29.12566 -15,32c-7.69506,2.56502 -20,-1.42673 -20,-8c0,-0.13405 -2,-8.53737 -2,-7
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069977840	19	2	knob	M131.77774,72.04166c0,11.90848 4.29771,70.85115 -4,75c-14.20529,7.10265 -55.71177,-2.71177 -63,-10c-0.2357,-0.2357 0.10541,-0.68377 0,-1c-2.09167,-6.27501 -15.22909,-14 -21,-14c-0.40728,0 -3.87525,-0.2495 -4,0c-1.62495,3.2499 -0.73515,7.36757 -4,9c-0.16514,0.08257 0,2.73394 0,3c0,8.53452 10.79147,-1.20853 12,0c2.36314,2.36314 0.44035,10.44035 3,13c1.91287,1.91287 16.85778,8.42889 20,10c10.14803,5.07401 52.09894,-8.90106 58,-3c0.9362,0.9362 3.97836,6.02164 2,8c-8.86252,8.86252 8,98.03391 8,111
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069981220	19	3	knob	M232.77774,50.04166c0,59.56008 5.07177,116.86124 10,176c0.59925,7.19101 -2.88879,57 3,57
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069986131	19	4	knob	M232.77774,122.04166c0,13.82249 -36.06023,11.23494 -45,9c-6.76066,-1.69016 -24.87373,-27.25253 -33,-11c-0.43203,0.86406 -0.13975,6.58075 0,7c0.64118,1.92354 4.18647,0.09324 6,1c0.59016,0.29508 2.32787,0 3,0c1.67323,0 5,-0.91641 5,1c0,6.86221 66,33.7759 66,14
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069988781	19	5	knob	M130.77774,182.04166c0,9.86728 24.35535,14 30,14c5.24664,0 38.45368,4.54632 41,2c3.22125,-3.22125 32.53195,-18 36,-18
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069990619	19	6	knob	M159.77774,197.04166c0,7.72199 -3.40763,58.59237 2,64
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493069992492	19	7	knob	M211.77774,193.04166c-0.74536,0.74536 -1,1.94591 -1,3c0,27.30822 3,55.89367 3,81c0,2.36036 -0.54955,3 2,3
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070003735	20	1	inlay	M99.77774,68.04166c0,34.71653 -1,69.37317 -1,104
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070004903	20	2	inlay	M84.77774,71.04166
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070007720	20	3	inlay	M82.77774,66.04166c25.32007,0 97.36759,-1.2108 119,6c4.02598,1.34199 30.70318,27.29682 28,30c-1.47623,1.47623 -3.79594,-0.10203 -6,1c-1.8125,0.90625 -7.56767,11.56767 -9,13c-0.1,0.1 0,3 0,3c0,0 -0.89411,-4.68232 -1,-5c-0.85074,-2.55221 -59.53567,-10.94841 -69,-12c-12.29622,-1.36625 -24.64614,-3.87692 -37,-5c-4.26974,-0.38816 -8.71515,-1 -13,-1c-1.36097,0 -8.04027,0 -6,0
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070010143	20	4	inlay	M215.77774,112.04166c0,38.38652 -1,76.56552 -1,115c0,13 0,26 0,39c0,9.42323 1,-10.98956 1,-15
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070013390	20	5	inlay	M93.77774,173.04166c0,1.05409 -1,1.94591 -1,3
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070019280	20	6	inlay	M90.77774,179.04166c-18.73219,0 -47.79418,20.93139 -66,27c-0.08011,0.0267 0,14.81026 0,24c0,1.3603 -1.19284,9.80716 0,11c3.35782,3.35782 11.35468,-5.90312 13,-7c7.32594,-4.88396 19.72153,-3 28,-3c52.71366,0 94.94826,-22 143,-22
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070020180	20	7	inlay	M208.77774,211.04166c0,25.73593 -26,48.43046 -26,75
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070021165	20	8	inlay	M110.77774,242.04166
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070022585	20	9	inlay	M103.77774,229.04166c0,8.02579 -3.81759,51 5,51
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070024024	20	10	inlay	M25.77774,237.04166c0,15.94598 8,29.03492 8,43
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070026280	20	11	inlay	M98.77774,173.04166c3.91473,0 20.12532,-2.03112 25,0c13.22594,5.51081 19.97149,14.72861 31,23c12.52041,9.3903 34.11502,12 49,12
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070040750	21	1	bloodhound	M140.77774,124.04166c0,7.82224 -5,14.42907 -5,18
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070052723	21	2	bloodhound	M72.77774,199.04166c0,24.21275 -24,43.24939 -24,68c0,2.66932 -4,7 -4,7c0,0 5.24095,0 6,0c11.09666,0 13.69877,-18.39753 18,-27c5.1761,-10.3522 4.12523,-31.25046 10,-43c0.08315,-0.16629 2.87953,-5.06024 3,-5c5.30473,2.65237 -0.94425,11.05575 2,14c9.31492,9.31492 9,-13 9,-13c0,0 0,9.04561 0,10c0,6.48346 -18,43.71538 -18,57c0,0.41288 -2.44231,4.55769 -1,6c3.95261,3.95261 14.31957,-2.95872 15,-5c8.24883,-24.7465 10,-44.35264 10,-75
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070055693	21	3	bloodhound	M70.77774,197.04166c0,5.12516 -29.41253,15.58747 -28,17
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070059353	21	4	bloodhound	M42.77774,207.04166c5.33727,0 5.04276,-7.04276 8,-10c1.6042,-1.6042 16.6872,-1 19,-1c1.45588,0 2,-3 2,-3l-27,11c0,0 15,1.44054 15,-2
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070070148	21	5	bloodhound	M73.77774,196.04166c0,-6.20207 12.87893,-15.63678 15,-22c0.74536,-2.23607 4.64298,-1 7,-1c14.24406,0 40.21352,-23.21352 47,-30c0.86013,-0.86013 26.02237,-4.95525 27,-3c1.40234,2.80468 0.99186,27.00407 -1,28c-9.72006,4.86003 -16.37809,-12.62191 -20,-9c-4.25923,4.25923 -2.27848,12.83543 -4,18c-0.82565,2.47696 -13.78971,3.78971 -16,6c-2.6631,2.6631 -1.2408,11.2408 -4,14c-3.05149,3.05149 -21.55664,2 -27,2
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070073054	21	6	bloodhound	M134.77774,174.04166c0,17.07109 0.89855,35.59419 5,52c0.72068,2.88273 1.99998,24.00001 2,24c19.92844,-9.96422 -6,-55.92287 -6,-71
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070075391	21	7	bloodhound	M139.77774,177.04166c0,14.61033 12.84601,31.92205 15,47c0.22696,1.58872 -0.91155,32.91155 7,25c17.33077,-17.33077 -7.90702,-34.45122 -17,-49c-2.22289,-3.55663 -8.60744,-20 -12,-20
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070080746	21	8	bloodhound	M153.77774,143.04166c0,8.4342 -4.19016,41.40492 1,44c0.73286,0.36643 3.93335,2.06665 5,1c3.3489,-3.3489 0.30234,-44.16276 -2,-48c-4.9568,-8.26133 -10.69852,-11.39703 -5,0
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070103822	22	1	waiting	M127.77774,163.04166c0,-10.07262 -2.26329,-30.13165 -10,-34c-3.56172,-1.78086 -22.90867,-4.90867 -24,-6c-6.23843,-6.23843 -14.47443,-49.05115 -9,-60c5.01032,-10.02063 15.1289,-22.1289 23,-30c2.07166,-2.07166 15.68384,0.46323 18,0c39.04758,-7.80952 44.53031,-3.93938 60,27c0.35831,0.71662 2.64539,38.35461 2,39c-5.51183,5.51183 -14.98411,3.98411 -22,11c-3.38676,3.38676 -3,35.49326 -3,43
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070108442	22	2	waiting	M189.77774,102.04166c22.45602,0 45.99163,-10.00209 70,-4c51.17497,12.79374 45,109.18978 45,150
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070112493	22	3	waiting	M295.77774,144.04166c0,43.52856 0,91.72816 0,132
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070120559	22	4	waiting	M160.77774,142.04166c0,2.64338 0.25179,25 1,25c4.8781,0 8.71296,-14.23765 14,-16c20.38193,-6.79398 42.27625,2.72375 57,-12c1.40419,-1.40419 -3.70233,1.2214 -5,2c-4.73555,2.84133 -7.71471,5.88588 -13,8c-19.15718,7.66287 -31.24383,12 -52,12c-0.54228,0 -8,1 -8,1c0,0 5.63653,-0.86377 7,-2c12.28382,-10.23652 27.27657,-15.38906 44,-13c59.2656,8.46651 58.4168,31.86054 48,77c-2.54739,11.03869 -9.0476,41.0238 -21,47c-2.34515,1.17257 -2.36723,-1.73447 -3,-3c-3.41393,-6.82786 -19.94121,-16.57648 -26,-19c-24.383,-9.7532 -70.01515,-20.01515 -89,-39c-2.50289,-2.50289 6.46317,-10.25529 7,-12c4.28454,-13.92475 7,-25.62222 7,-40
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070125005	22	5	waiting	M88.77774,127.04166c0,6.9829 22.06565,80.06565 25,83c1.64186,1.64186 -18,65.19521 -18,83
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070128419	22	6	waiting	M88.77774,139.04166c60.35125,0 86.25842,-4.48316 117,57c6.27962,12.55924 13.89048,22.64405 18,36c7.44638,24.20074 8,48.32203 8,74c0,12.07028 -4,23.8609 -4,35c0,1.88889 0,0.88889 0,-1
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070149158	23	1	doberman	M89.77774,143.04166c0,35.41788 -42,76.76386 -42,100c0,1.79505 3.20495,-2 5,-2c2.18331,0 0.86153,-10.62051 5,-12c15.56626,-5.18875 20.84676,-37.54029 25,-50c2.49313,-7.47938 9,-25.41938 9,-23
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070153192	23	2	doberman	M90.77774,152.04166c2.27081,0 12.91823,-1.08177 13,-1c2.2417,2.2417 -4.20196,6.93595 -5,8c-9.04096,12.05461 -18.25206,52.51238 -21,69c-0.18633,1.11798 -4.09266,7.90734 -3,9c2.89936,2.89936 8.08868,-1.63302 9,-3c16.21446,-24.32169 7.44087,-71.44087 16,-80c0.75588,-0.75588 0.43381,-2 2,-2
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070155090	23	3	doberman	M103.77774,152.04166c3.48354,0 16.11397,9.55699 21,12c7.9157,3.95785 49.20752,-11.8415 60,-14c3.33595,-0.66719 26,-0.6994 26,-4
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070161766	23	4	doberman	M210.77774,146.04166c0,4.44302 -2.70074,21.29926 0,24c9.98467,9.98467 10.86427,11.69267 12,31c0.19574,3.32758 -0.1752,6.67127 0,10c0.08035,1.52657 -1.53885,39.26943 5,36c18.85852,-9.42926 7.22646,-52.8677 3,-74c-0.49237,-2.46183 -6.73951,-2.36975 -8,-3c-5.35865,-2.67932 -8.61669,-14.46675 -10,-20c-0.04706,-0.18824 0,-3 0,-3c0,0 0,2.8 0,3c0,2.73875 9.77341,-0.11329 12,1c2.46068,1.23034 4.58634,9.51802 5,12c0.2192,1.31519 0,2.66667 0,4c0,1 0,2 0,3c0,2 -0.5747,4.08435 0,6c2.21074,7.36914 5.84533,15.6391 9,23c4.03042,9.40432 1.65411,22.96234 5,33c0.74536,2.23607 -0.66667,5.33333 1,7c0.74536,0.74536 0.05719,2.5286 1,3c1.69457,0.84728 8.10779,-10.21558 9,-12c2.94279,-5.88557 -12.86283,-59.72567 -17,-68c-4.21121,-8.42242 -16.11547,-13 -25,-13c-0.74536,0 -2,1.74536 -2,1c0,-16.84015 -0.02216,-27.00246 -18,-29c-27.53597,-3.05955 -57.24634,1 -85,1c-4.68425,0 -23,13.5971 -23,17c0,1.4955 -0.72523,4 1,4
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070163919	23	5	doberman	M101.77774,127.04166c0,-12.35356 -11.36535,-29.34614 -23,-34c-1.88257,-0.75303 -5.09324,-2.81353 -6,-1c-2.75884,5.51769 -1,13.97166 -1,20c0,20.99771 11.48068,10 21,10
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070165928	23	6	doberman	M82.77774,96.04166c0,-6.66667 0,-13.33333 0,-20c0,-14.87394 6.94993,-3.10014 11,5c3.81229,7.62459 -6,20.90167 -6,30
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070185319	24	1	tomtit	M191.77774,63.04166c0,-4.95785 -1.28313,-4 -6,-4c-14.02698,0 -17.88981,11.77962 -22,20c-4.26447,8.52893 -18.70346,21.81385 -22,35c-6.35153,25.40614 -13.43968,50.87937 -26,76c-5.45971,10.91941 -16,26.33658 -16,36c0,1.19231 -1,4 -1,4c0,0 6.66823,-6.66823 7,-7c6.00627,-6.00627 14.96951,-21.48476 22,-25c2.10498,-1.05249 2.93569,-19.93569 5,-22c1.81081,-1.81081 8,-5.92051 8,-9
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070189841	24	2	tomtit	M140.77774,167.04166c0,3.19894 4.54236,2.77118 7,4c14.018,7.009 32.6828,-11.02419 40,-22c9.3349,-14.00236 -4.62297,-46.13109 1,-63c3.0574,-9.17219 7,-11.33931 7,-22c0,-4.47877 0.01941,-4.98059 -2,-7c-1.73673,-1.73673 -4,-4.66542 -4,0
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070196037	24	3	tomtit	M193.77774,70.04166c-2.87305,0 -11.51545,-2.48455 -13,-1c-7.83781,7.83781 3.56625,10 10,10
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070200850	24	4	tomtit	M164.77774,171.04166c0,4 0,8 0,12
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070203126	24	5	tomtit	M159.77774,191.04166c1.64628,0 16,-25.30018 16,-15
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070205416	24	6	tomtit	M182.77774,161.04166c0,6.57375 2,16.53833 2,20
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070206953	24	7	tomtit	M180.77774,186.04166c0,-7.48381 10.99359,-16 18,-16
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070209306	24	8	tomtit	M183.77774,180.04166c3.74475,0 8.22269,-3 15,-3c1.57991,0 3,-0.70575 3,1
6802-2344f3e8-d20a-418b-a5e8-5e37ea1a62f7	1493070230567	25	1	pug	M83.77774,89.04166c0,5.44747 -5.8017,11.6695 -9,17c-3.5499,5.9165 -3.82893,15.48678 -6,22c-5.6783,17.03491 -15.10444,32.86556 -20,50c-2.15326,7.53642 -5,14.80697 -5,23c0,0.52486 0,5 0,5c0,0 4.1452,-3.38173 6,-4c16.91317,-5.63772 21.20849,-18.45943 24,-38c0.77049,-5.39343 -0.17489,-11.92525 2,-17c2.40154,-5.60359 6.23417,-48.38292 15,-44c4.80682,2.40341 -1.29078,15.94184 4,17c6.49033,1.29807 21.14876,3.70249 24,-2c0.37124,-0.74248 0.53648,-8.51216 -1,-8c-11.40345,3.80115 -14.76635,67.53269 -20,78c-0.59628,1.19257 -0.94281,3.05719 0,4c1.33333,1.33333 2.31345,-3.15673 4,-4c3.32526,-1.66263 17.62428,0.12717 19,-4c5.98849,-17.96546 -7.56768,-44.86464 1,-62c0.44187,-0.88373 2,-5 2,-5c0,0 0.9,1.9 1,2c5.63974,5.63974 -7.89804,26.29935 11,20c6.64896,-2.21632 22.73493,-15.46986 26,-22c0.14506,-0.29012 1,-5 1,-5c0,0 0,7.0604 0,8c0,9.16892 -13,29.30174 -13,50c0,0.03753 -1,6 -1,6c0,0 -0.19862,-3.60276 0,-4c2.11055,-4.2211 14.56066,-3.3082 20,-16c2.71936,-6.34518 1.54681,-46.54681 3,-48c1.16667,-1.16667 5.83333,1.16667 7,0c1.35711,-1.35711 2.67511,-49.64977 2,-51c-9.61886,-19.23771 -52.00479,18.33493 -63,22c-9.47454,3.15818 -17.56831,7.22733 -27,11c-3.76817,1.50727 -23,-2.51592 -23,3
